0	191	17.375
0	239	16.875
0	487	16.75
0	186	16.625
0	226	16.625
0	225	16.5
0	235	16.375
0	237	16.25
0	749	16.25
0	193	16
0	476	15.9375
0	503	15.9375
0	1077	15.875
0	164	15.875
0	51	15.875
0	848	15.875
0	917	15.875
0	227	15.8125
0	446	15.8125
0	52	15.8125
0	163	15.75
0	453	15.75
0	472	15.75
0	832	15.75
0	222	15.6875
0	2498	15.6875
0	771	15.6875
0	406	15.625
0	214	15.5625
0	378	15.5625
0	5170	15.5625
0	240	15.4375
0	2655	15.4375
0	437	15.4375
0	504	15.4375
0	526	15.4375
0	161	15.375
0	176	15.375
0	242	15.375
0	2499	15.375
0	282	15.375
0	498	15.375
0	510	15.375
0	5145	15.375
0	234	15.3125
0	2629	15.3125
0	394	15.3125
0	424	15.3125
0	502	15.3125
0	172	15.25
0	241	15.25
0	1066	15.1875
0	229	15.1875
0	496	15.1875
0	518	15.1875
0	982	15.1875
0	215	15.125
0	219	15.125
0	224	15.125
0	261	15.125
0	4	15.125
0	5174	15.125
0	514	15.0625
0	53	15.0625
0	244	15
0	416	15
0	444	15
0	523	15
0	160	14.9375
0	2706	14.9375
0	2804	14.9375
0	209	14.875
0	2773	14.875
0	490	14.875
0	519	14.875
0	538	14.875
0	77	14.875
0	96	14.875
0	166	14.8125
0	2404	14.8125
0	543	14.8125
0	208	14.75
0	253	14.75
0	2988	14.75
0	49	14.75
0	529	14.75
0	867	14.75
0	993	14.75
0	118	14.6875
0	124	14.6875
0	165	14.6875
0	192	14.6875
0	238	14.6875
0	738	14.6875
0	874	14.6875
0	230	14.625
0	2793	14.625
0	5148	14.625
0	880	14.625
0	908	14.625
1	378	18.125
1	424	17.75
1	437	17.25
1	446	17.25
1	416	17.125
1	470	17.125
1	394	17
1	402	16.875
1	406	16.875
1	472	16.75
1	376	16.625
1	444	16.625
1	503	16.625
1	504	16.625
1	191	16.5
1	400	16.5
1	557	16.5
1	4	16.375
1	163	16.25
1	487	16.25
1	409	16.125
1	490	16.125
1	644	16.125
1	576	16
1	391	15.9375
1	399	15.9375
1	476	15.875
1	496	15.875
1	657	15.875
1	176	15.8125
1	2802	15.8125
1	529	15.8125
1	413	15.75
1	458	15.75
1	481	15.75
1	589	15.75
1	595	15.75
1	645	15.6875
1	396	15.5625
1	411	15.5625
1	555	15.5625
1	597	15.5625
1	164	15.5
1	442	15.5
1	283	15.4375
1	5	15.4375
1	561	15.4375
1	208	15.375
1	225	15.375
1	312	15.375
1	393	15.375
1	618	15.375
1	2686	15.3125
1	431	15.3125
1	501	15.3125
1	525	15.3125
1	609	15.3125
1	175	15.25
1	193	15.25
1	2499	15.25
1	3	15.25
